Site ID,TURF,C,G,S,Z,MA,OL,SEAG,DCA,CA,DC,SPR,U,TWS,points
Danger 88,0,0,31.57894737,0,0,0,0,0,0,0,0,68.42105263,0,5.263157895,19
Danger 88,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
Danger 88,0,0,0,0,0,0,0,45,0,0,0,55,0,0,20
Danger 88,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
Danger 88,0,0,0,0,0,0,0,15,0,0,0,85,0,0,20
Danger 88,0,0,25,0,0,10,0,0,5,0,0,60,0,0,20
Danger 88,5.263157895,0,15.78947368,0,0,26.31578947,0,10.52631579,0,5.263157895,0,36.84210526,0,5.263157895,19
Danger 88,10,0,0,0,0,30,0,0,0,30,0,30,0,0,20
Danger 88,5.882352941,23.52941176,23.52941176,0,0,17.64705882,0,0,0,11.76470588,0,17.64705882,0,17.64705882,17
Danger 88,0,12.5,56.25,0,0,18.75,0,0,0,0,0,12.5,0,25,16
Danger 88,0,26.31578947,0,0,0,42.10526316,0,0,0,5.263157895,0,26.31578947,0,5.263157895,19
Danger 88,0,0,0,0,0,0,0,31.57894737,0,0,0,68.42105263,0,5.263157895,19
Danger 88,0,0,5,0,0,0,0,10,0,0,0,85,0,0,20
Danger 88,0,15,5,0,0,0,0,25,0,0,0,55,0,0,20
Danger 88,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
Danger 88,0,0,0,0,0,0,0,40,0,0,0,60,0,0,20
Danger 88,0,0,0,0,0,0,0,30,0,0,0,70,0,0,20
Danger 88,0,0,0,0,0,0,0,25,0,0,0,75,0,0,20
Danger 88,0,5.263157895,21.05263158,0,0,0,0,5.263157895,5.263157895,0,0,63.15789474,0,5.263157895,19
Danger 88,0,36.84210526,26.31578947,0,0,0,0,0,0,0,0,36.84210526,0,5.263157895,19
Danger 88,5,40,15,0,0,0,0,15,0,10,0,15,0,0,20
Danger 88,0,0,0,0,0,0,0,65,0,0,0,35,0,0,20
Danger 88,11.76470588,17.64705882,11.76470588,0,0,0,0,0,0,0,0,58.82352941,0,17.64705882,17
Danger 88,5.263157895,5.263157895,26.31578947,0,0,0,0,0,0,0,0,63.15789474,0,5.263157895,19
Danger 88,5.263157895,21.05263158,15.78947368,0,0,0,0,0,0,0,0,57.89473684,0,5.263157895,19
Danger 88,0,0,0,0,0,10,0,0,0,5,0,85,0,0,20
Danger 88,0,5,0,0,0,0,0,0,0,0,0,95,0,0,20
Danger 88,0,5.555555556,50,5.555555556,0,0,0,5.555555556,0,0,0,33.33333333,0,11.11111111,18
Danger 88,0,0,15,0,0,0,0,20,0,0,0,65,0,0,20
Danger 88,0,5,0,0,0,0,0,15,0,0,0,80,0,0,20
Danger 88,0,0,5,0,0,0,0,0,0,0,0,95,0,0,20
Danger 88,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
Danger 88,0,5,10,0,0,0,0,0,0,0,0,85,0,0,20
Danger 88,0,0,5.263157895,0,0,0,0,31.57894737,0,0,0,63.15789474,0,5.263157895,19
Dixie Ledge,0,0,10.52631579,5.263157895,0,26.31578947,0,0,0,5.263157895,0,52.63157895,0,5.263157895,19
Dixie Ledge,0,5,15,25,0,30,0,0,0,5,0,20,0,0,20
Dixie Ledge,0,0,75,0,0,0,0,0,0,10,0,15,0,0,20
Dixie Ledge,0,0,15,10,0,45,0,0,0,20,0,10,0,0,20
Dixie Ledge,10,0,0,5,0,15,0,0,0,5,0,65,0,0,20
Dixie Ledge,0,10.52631579,0,10.52631579,0,15.78947368,0,0,0,26.31578947,0,36.84210526,0,5.263157895,19
Dixie Ledge,0,0,5.263157895,0,0,42.10526316,0,0,0,21.05263158,0,31.57894737,0,5.263157895,19
Dixie Ledge,0,5.263157895,5.263157895,0,0,57.89473684,0,0,0,15.78947368,0,15.78947368,0,5.263157895,19
Dixie Ledge,0,0,17.64705882,0,0,47.05882353,0,0,0,0,0,35.29411765,0,17.64705882,17
Dixie Ledge,0,0,0,5,0,50,0,0,0,0,0,45,0,0,20
Dixie Ledge,0,0,5.263157895,0,0,47.36842105,0,0,0,0,0,47.36842105,0,5.263157895,19
Dixie Ledge,0,5.263157895,10.52631579,0,0,31.57894737,0,0,0,15.78947368,0,36.84210526,0,5.263157895,19
Dixie Ledge,0,20,5,5,0,45,0,0,0,5,0,20,0,0,20
Dixie Ledge,0,0,0,0,0,35,0,0,0,0,0,65,0,0,20
Dixie Ledge,0,10.52631579,0,5.263157895,0,31.57894737,0,0,0,5.263157895,0,47.36842105,0,5.263157895,19
Dixie Ledge,0,0,0,11.11111111,0,38.88888889,0,0,0,11.11111111,0,38.88888889,0,11.11111111,18
Dixie Ledge,0,0,0,0,0,38.88888889,0,0,0,22.22222222,0,38.88888889,0,11.11111111,18
Dixie Ledge,0,0,0,0,0,45,0,0,0,20,0,35,0,0,20
Dixie Ledge,0,0,16.66666667,5.555555556,0,16.66666667,0,0,0,11.11111111,0,50,0,11.11111111,18
Dixie Ledge,0,0,0,31.57894737,0,21.05263158,0,0,0,0,0,47.36842105,0,5.263157895,19
Dixie Ledge,0,0,5,10,0,25,0,0,0,5,0,55,0,0,20
Dixie Ledge,0,0,0,0,0,40,0,0,0,5,0,55,0,0,20
Dixie Ledge,0,0,5.555555556,11.11111111,0,16.66666667,0,0,0,11.11111111,0,55.55555556,0,11.11111111,18
Dixie Ledge,0,0,10,0,0,55,0,0,0,5,0,30,0,0,20
Dixie Ledge,0,5,5,5,0,30,0,0,5,10,0,40,0,0,20
Dixie Ledge,0,0,25,0,0,18.75,0,0,0,12.5,0,43.75,0,25,16
Dixie Ledge,0,0,0,5.263157895,0,10.52631579,0,0,0,10.52631579,0,73.68421053,0,5.263157895,19
Dixie Ledge,0,5.263157895,0,0,0,57.89473684,0,0,0,21.05263158,0,15.78947368,0,5.263157895,19
Dixie Ledge,0,0,0,0,0,65,0,0,0,5,0,30,0,0,20
Dixie Ledge,0,0,5,0,0,40,0,0,0,0,0,55,0,0,20
Dixie Ledge,0,5,25,0,0,30,0,0,0,25,0,15,0,0,20
Dixie Ledge,0,15,0,0,0,55,0,0,0,5,0,25,0,0,20
Dixie Ledge,0,0,0,0,0,47.36842105,0,0,0,26.31578947,0,26.31578947,0,5.263157895,19
Dixie Ledge,0,0,0,0,0,10.52631579,0,0,0,0,0,89.47368421,0,5.263157895,19
Dixie Ledge,0,10,0,10,0,35,0,0,0,15,0,30,0,0,20
Dixie Ledge,0,0,0,0,0,63.15789474,0,0,0,26.31578947,0,10.52631579,0,5.263157895,19
Dixie Ledge,0,47.36842105,5.263157895,0,0,21.05263158,0,0,0,15.78947368,0,10.52631579,0,5.263157895,19
Dixie Ledge,0,10.52631579,0,0,0,68.42105263,0,0,0,0,0,21.05263158,0,5.263157895,19
Dixie Ledge,0,15,0,5,0,25,5,0,0,15,0,35,0,0,20
Dixie Ledge,0,0,21.05263158,0,0,63.15789474,0,0,0,0,0,15.78947368,0,5.263157895,19
Dixie Ledge,0,5,0,10,0,80,0,0,0,0,0,5,0,0,20
Dixie Ledge,0,5,0,15,0,35,0,0,0,10,0,35,0,0,20
Dixie Ledge,0,0,26.31578947,0,0,47.36842105,0,0,0,5.263157895,0,21.05263158,0,5.263157895,19
Dixie Ledge,0,5.263157895,10.52631579,0,0,73.68421053,0,0,0,0,0,10.52631579,0,5.263157895,19
Dixie Ledge,0,0,5.263157895,57.89473684,0,21.05263158,0,0,5.263157895,0,0,10.52631579,0,5.263157895,19
Dixie Ledge,0,0,0,0,0,65,0,0,0,5,0,30,0,0,20
Dixie Ledge,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
Dixie Ledge,0,0,10.52631579,0,0,26.31578947,0,0,0,10.52631579,0,52.63157895,0,5.263157895,19
Dixie Ledge,0,0,10,0,0,40,0,0,0,0,0,50,0,0,20
Dixie Ledge,0,5,0,0,0,65,0,0,0,20,0,10,0,0,20
Dixie Ledge,0,0,10,15,0,5,0,0,5,0,0,65,0,0,20
Dixie Ledge,0,0,0,0,0,60,0,0,0,10,0,30,0,0,20
Dixie Ledge,10,5,10,10,0,30,0,0,0,0,0,35,0,0,20
Dixie Ledge,47.36842105,5.263157895,0,5.263157895,0,21.05263158,0,0,0,0,0,21.05263158,0,5.263157895,19
Dixie Ledge,70,0,10,5,0,10,0,0,0,0,0,5,0,0,20
Dixie Ledge,15.78947368,5.263157895,10.52631579,0,0,42.10526316,0,0,0,0,0,26.31578947,0,5.263157895,19
Dixie Ledge,10.52631579,5.263157895,21.05263158,10.52631579,0,21.05263158,0,0,0,0,0,31.57894737,0,5.263157895,19
Dixie Ledge,31.57894737,10.52631579,5.263157895,0,0,36.84210526,0,0,0,0,0,15.78947368,0,5.263157895,19
Dixie Ledge,0,0,0,11.11111111,0,27.77777778,16.66666667,0,0,0,0,44.44444444,0,11.11111111,18
Dixie Ledge,20,5,5,0,0,20,0,0,0,0,0,50,0,0,20
Dixie Ledge,0,10.52631579,31.57894737,0,0,47.36842105,0,0,0,0,0,10.52631579,0,5.263157895,19
Dixie Ledge,10,0,0,0,0,50,0,0,0,0,0,40,0,0,20
Dixie Ledge,10,0,5,0,0,5,0,0,0,0,0,80,0,0,20
Dixie Ledge,10,0,0,0,0,0,0,0,0,0,0,90,0,0,20
Dixie Ledge,5,0,10,0,0,25,0,0,5,0,0,55,0,0,20
Dixie Ledge,25,5,20,5,0,15,0,0,0,0,0,30,0,0,20
Dixie Ledge,20,0,30,5,0,20,0,0,0,0,0,25,0,0,20
Dixie Ledge,36.84210526,5.263157895,5.263157895,5.263157895,0,26.31578947,0,0,0,0,0,21.05263158,0,5.263157895,19
Dixie Ledge,5,0,0,0,0,40,0,0,0,0,0,55,0,0,20
Dixie Ledge,0,0,10.52631579,0,0,36.84210526,0,0,0,0,0,52.63157895,0,5.263157895,19
Dixie Ledge,20,5,10,10,0,40,0,0,0,0,0,15,0,0,20
Dixie Ledge,0,0,0,0,0,55.55555556,0,0,0,0,0,44.44444444,0,11.11111111,18
Dixie Ledge,22.22222222,0,33.33333333,0,0,11.11111111,0,0,0,5.555555556,0,27.77777778,0,11.11111111,18
Dixie Ledge,0,5,40,0,0,5,0,0,0,10,0,40,0,0,20
Dixie Ledge,5.263157895,5.263157895,0,15.78947368,0,21.05263158,0,0,0,5.263157895,0,47.36842105,0,5.263157895,19
Dixie Ledge,0,15.78947368,0,15.78947368,0,15.78947368,0,0,0,0,0,52.63157895,0,5.263157895,19
Dixie Ledge,15,5,0,0,0,20,0,0,0,0,0,60,0,0,20
Dixie Ledge,0,0,10,5,0,30,0,0,0,0,0,55,0,0,20
Dixie Ledge,0,5.263157895,0,10.52631579,0,0,0,0,0,0,0,84.21052632,0,5.263157895,19
Dixie Ledge,0,5.263157895,5.263157895,0,0,15.78947368,0,0,0,0,0,73.68421053,0,5.263157895,19
Dixie Ledge,0,0,5.882352941,23.52941176,0,23.52941176,0,0,0,5.882352941,0,41.17647059,0,17.64705882,17
Dixie Ledge,0,5.263157895,10.52631579,5.263157895,0,0,0,0,0,0,0,78.94736842,0,5.263157895,19
Dixie Ledge,0,0,0,15,0,0,0,5,0,0,0,80,0,0,20
Dixie Ledge,0,0,26.31578947,5.263157895,0,5.263157895,0,0,0,0,0,63.15789474,0,5.263157895,19
Dixie Ledge,0,0,5,0,0,0,0,0,0,0,0,95,0,0,20
Dixie Ledge,0,15,10,10,0,20,0,0,0,0,0,45,0,0,20
Dixie Ledge,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
Dixie Ledge,0,5,5,20,0,0,0,0,0,0,0,70,0,0,20
Dixie Ledge,0,0,15,0,0,20,0,0,0,0,0,65,0,0,20
Dixie Ledge,0,0,0,0,0,15,0,0,0,0,0,85,0,0,20
Dixie Ledge,5,0,5,0,0,15,0,0,0,0,0,75,0,0,20
Dixie Ledge,0,0,5.555555556,0,0,22.22222222,0,0,0,0,0,72.22222222,0,11.11111111,18
Dixie Ledge,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
Dixie Ledge,0,35,0,0,0,15,0,0,0,0,0,50,0,0,20
Dixie Ledge,0,5,10,5,0,10,0,0,0,0,0,70,0,0,20
Dixie Ledge,0,5.263157895,10.52631579,15.78947368,0,15.78947368,0,0,0,0,0,52.63157895,0,5.263157895,19
Dixie Ledge,0,5.263157895,21.05263158,0,0,10.52631579,0,0,0,0,0,63.15789474,0,5.263157895,19
Dixie Ledge,0,0,5,10,0,35,0,0,0,0,0,50,0,0,20
Dixie Ledge,0,10,25,0,0,15,0,0,0,0,0,50,0,0,20
FKSP1,5.263157895,0,0,0,0,0,0,5.263157895,0,0,0,89.47368421,0,5.263157895,19
FKSP1,0,0,0,0,0,29.41176471,0,0,0,0,0,70.58823529,0,17.64705882,17
FKSP1,11.11111111,44.44444444,0,0,0,22.22222222,0,0,0,0,0,22.22222222,0,11.11111111,18
FKSP1,0,0,0,0,0,44.44444444,0,0,0,0,0,55.55555556,0,11.11111111,18
FKSP1,0,5,0,0,0,60,0,0,0,0,0,35,0,0,20
FKSP1,0,0,0,0,0,70,0,0,0,15,0,15,0,0,20
FKSP1,0,11.11111111,0,5.555555556,0,27.77777778,0,0,0,0,0,55.55555556,0,11.11111111,18
FKSP1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
FKSP1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
FKSP1,0,5,0,0,0,25,0,15,0,0,0,55,0,0,20
FKSP1,0,15,0,5,0,65,0,0,0,0,0,15,0,0,20
FKSP1,5.263157895,10.52631579,10.52631579,0,0,68.42105263,0,0,0,0,0,5.263157895,0,5.263157895,19
FKSP1,0,0,0,5.263157895,0,68.42105263,0,0,0,0,0,26.31578947,0,5.263157895,19
FKSP1,0,0,0,0,0,30,0,0,0,20,0,50,0,0,20
FKSP1,5,10,0,0,0,60,0,0,0,0,0,25,0,0,20
FKSP1,0,0,0,0,0,50,0,0,0,12.5,0,37.5,0,25,16
FKSP1,0,0,0,0,0,57.89473684,0,0,0,0,0,42.10526316,0,5.263157895,19
FKSP1,0,11.76470588,0,0,0,76.47058824,0,0,0,0,0,11.76470588,0,17.64705882,17
FKSP1,0,0,0,0,0,75,0,0,0,0,0,25,0,0,20
FKSP1,5,5,0,0,0,60,0,0,0,0,0,30,0,0,20
FKSP1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
FKSP1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
FKSP1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
FKSP1,0,15,0,0,0,15,0,0,0,0,0,70,0,0,20
FKSP1,0,0,10.52631579,0,0,15.78947368,5.263157895,0,0,0,0,68.42105263,0,5.263157895,19
FKSP1,0,10.52631579,10.52631579,5.263157895,0,21.05263158,5.263157895,0,0,0,0,47.36842105,0,5.263157895,19
FKSP1,0,5.263157895,0,21.05263158,0,10.52631579,0,0,0,0,0,63.15789474,0,5.263157895,19
FKSP1,0,15,0,0,0,0,5,0,0,0,0,80,0,0,20
FKSP1,0,50,5,0,0,0,0,0,0,0,0,45,0,0,20
FKSP1,0,0,0,0,0,50,0,0,0,16.66666667,0,33.33333333,0,11.11111111,18
FKSP1,5.263157895,0,0,15.78947368,0,15.78947368,0,0,0,31.57894737,0,31.57894737,0,5.263157895,19
FKSP1,0,10,0,0,0,15,0,0,0,0,0,75,0,0,20
FKSP1,0,0,0,5,0,30,0,0,0,0,0,65,0,0,20
FKSP1,0,5,0,5,0,30,0,0,0,0,0,60,0,0,20
FKSP1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
FKSP1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
FKSP1,0,0,0,0,0,0,0,20,0,0,0,80,0,0,20
FKSP1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
FKSP1,0,0,0,5.263157895,0,31.57894737,0,0,0,0,0,63.15789474,0,5.263157895,19
FKSP1,0,12.5,0,0,0,43.75,0,0,0,0,0,43.75,0,25,16
FKSP1,0,38.88888889,0,0,0,16.66666667,0,0,0,0,0,44.44444444,0,11.11111111,18
FKSP1,0,0,0,5.555555556,0,27.77777778,0,0,0,5.555555556,0,61.11111111,0,11.11111111,18
FKSP1,0,36.84210526,0,10.52631579,0,5.263157895,0,0,0,0,0,47.36842105,0,5.263157895,19
FKSP1,0,5,0,5,0,5,0,0,0,0,0,85,0,0,20
FKSP1,0,11.11111111,0,0,0,5.555555556,0,0,0,0,0,83.33333333,0,11.11111111,18
FKSP1,0,21.05263158,0,0,0,0,0,0,0,0,0,78.94736842,0,5.263157895,19
FKSP1,0,0,0,0,0,5,0,0,0,0,0,95,0,0,20
FKSP1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
FKSP1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P11,0,0,0,0,0,0,0,70,0,0,0,30,0,0,20
KL-P11,0,5.263157895,0,31.57894737,0,5.263157895,0,5.263157895,0,0,0,52.63157895,0,5.263157895,19
KL-P11,0,0,0,0,0,0,0,5,0,0,0,95,0,0,20
KL-P11,0,0,5.555555556,11.11111111,0,0,0,5.555555556,0,0,0,77.77777778,0,11.11111111,18
KL-P11,5,5,0,10,0,0,0,5,0,15,0,60,0,0,20
KL-P11,0,0,5,5,0,0,0,10,0,0,0,80,0,0,20
KL-P11,0,5,0,0,0,0,0,0,0,0,0,95,0,0,20
KL-P11,5,25,0,0,0,10,0,0,5,0,0,55,0,0,20
KL-P11,0,15,25,0,0,15,0,0,0,0,0,45,0,0,20
KL-P11,0,0,15,0,0,0,0,5,0,0,0,80,0,0,20
KL-P11,0,0,5.263157895,0,0,0,0,0,0,0,0,94.73684211,0,5.263157895,19
KL-P11,0,35,5,0,0,5,0,0,0,0,0,55,0,0,20
KL-P11,0,10.52631579,10.52631579,0,0,5.263157895,0,0,0,26.31578947,0,47.36842105,0,5.263157895,19
KL-P11,0,0,5,10,0,5,0,0,0,10,0,70,0,0,20
KL-P11,0,15,5,0,0,5,0,0,0,0,0,75,0,0,20
KL-P11,0,0,5.263157895,0,0,0,0,0,0,0,0,94.73684211,0,5.263157895,19
KL-P11,0,27.77777778,0,16.66666667,0,5.555555556,0,0,0,0,0,50,0,11.11111111,18
KL-P11,0,0,5,25,0,0,0,0,0,0,0,70,0,0,20
KL-P11,0,45,0,0,0,15,0,0,0,0,0,40,0,0,20
KL-P11,0,10,0,0,0,5,0,0,0,0,0,85,0,0,20
KL-P11,0,30,35,0,0,20,0,0,0,0,0,15,0,0,20
KL-P11,0,20,0,0,0,15,0,0,0,5,0,60,0,0,20
KL-P11,0,5,0,0,0,0,0,40,0,0,0,55,0,0,20
KL-P11,0,0,10,10,0,10,0,30,0,5,0,35,0,0,20
KL-P11,0,15,0,5,0,20,0,25,0,0,0,35,0,0,20
KL-P11,0,0,45,0,0,10,0,25,0,0,0,20,0,0,20
KL-P11,0,25,0,0,0,0,0,0,0,0,0,75,0,0,20
KL-P11,0,10,5,10,0,0,0,0,0,0,0,75,0,0,20
KL-P11,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P11,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P11,0,5,0,0,0,0,0,0,0,0,0,95,0,0,20
KL-P11,0,10,5,0,0,0,0,0,0,0,0,85,0,0,20
KL-P11,0,5,0,10,0,0,0,0,0,0,0,85,0,0,20
KL-P11,0,5,0,0,0,0,0,0,0,0,0,95,0,0,20
KL-P11,0,0,0,10,0,0,0,0,0,0,0,90,0,0,20
KL-P11,0,15,5,5,0,5,0,0,0,0,0,70,0,0,20
KL-P11,0,0,31.57894737,21.05263158,0,0,0,0,0,0,0,47.36842105,0,5.263157895,19
KL-P11,10,30,5,5,0,10,0,0,0,0,0,40,0,0,20
KL-P11,0,10,0,10,0,0,0,0,5,0,0,75,0,0,20
KL-P11,0,0,26.31578947,10.52631579,0,0,0,0,0,0,0,63.15789474,0,5.263157895,19
KL-P11,0,25,0,0,0,10,0,0,0,0,0,65,0,0,20
KL-P11,0,10,0,0,0,5,0,0,0,0,0,85,0,0,20
KL-P11,0,0,10,10,0,0,0,0,0,10,0,70,0,0,20
KL-P11,0,5,0,10,0,10,0,0,0,0,0,75,0,0,20
KL-P11,0,0,0,25,0,15,0,0,0,0,0,60,0,0,20
KL-P11,0,20,0,0,0,0,0,40,0,0,0,40,0,0,20
KL-P11,0,0,0,0,0,0,0,10,0,0,0,90,0,0,20
KL-P11,0,0,0,5.263157895,0,0,0,0,0,0,0,94.73684211,0,5.263157895,19
KL-P11,0,10.52631579,47.36842105,0,0,31.57894737,0,0,0,0,0,10.52631579,0,5.263157895,19
KL-P11,0,20,0,25,0,20,0,0,0,0,0,35,0,0,20
KL-P11,10,10,5,0,0,0,0,0,0,0,0,75,0,0,20
KL-P11,0,0,36.84210526,10.52631579,0,10.52631579,0,0,10.52631579,0,0,31.57894737,0,5.263157895,19
KL-P11,10.52631579,10.52631579,5.263157895,5.263157895,0,0,0,0,0,0,0,68.42105263,0,5.263157895,19
KL-P11,0,5,30,0,0,0,0,0,0,0,0,65,0,0,20
KL-P11,0,25,0,0,0,20,0,0,0,0,0,55,0,0,20
KL-P11,0,5.555555556,11.11111111,5.555555556,0,5.555555556,0,0,0,0,0,72.22222222,0,11.11111111,18
KL-P11,5,5,0,0,0,5,0,0,0,0,0,85,0,0,20
KL-P11,0,35,5,5,0,15,0,0,0,0,0,40,0,0,20
KL-P11,0,26.31578947,5.263157895,5.263157895,0,15.78947368,0,0,0,10.52631579,0,36.84210526,0,5.263157895,19
KL-P11,5,10,5,0,0,5,0,0,0,0,0,75,0,0,20
KL-P11,0,0,15,0,0,0,0,0,0,0,0,85,0,0,20
KL-P11,0,40,5,0,0,15,0,0,0,0,0,40,0,0,20
KL-P11,0,0,0,10,0,35,0,0,0,0,0,55,0,0,20
KL-P11,0,20,0,0,0,20,0,0,0,0,0,60,0,0,20
KL-P11,10,10,5,0,0,0,0,0,0,0,0,75,0,0,20
KL-P11,0,5,0,0,0,5,0,0,0,0,0,90,0,0,20
KL-P11,5,20,0,0,0,40,0,0,0,0,0,35,0,0,20
KL-P11,0,0,0,65,0,5,0,20,0,0,0,10,0,0,20
KL-P11,0,15,15,5,0,0,0,5,0,0,0,60,0,0,20
KL-P11,0,50,10,10,0,5,0,0,0,0,0,25,0,0,20
KL-P11,10,0,0,5,0,10,0,0,0,0,0,75,0,0,20
KL-P11,5,5,0,10,0,0,0,0,0,5,0,75,0,0,20
KL-P11,0,10,5,0,0,35,0,0,0,0,0,50,0,0,20
KL-P11,0,5.555555556,0,16.66666667,0,11.11111111,0,0,0,0,0,66.66666667,0,11.11111111,18
KL-P11,0,10,0,10,0,10,15,0,0,0,0,55,0,0,20
KL-P11,0,15,10,0,0,15,0,0,0,10,0,50,0,0,20
KL-P11,0,10,0,0,0,5,0,0,0,0,0,85,0,0,20
KL-P11,0,5,0,0,0,0,0,0,0,0,0,95,0,0,20
KL-P11,0,5,30,5,0,0,0,0,0,0,0,60,0,0,20
KL-P11,5.263157895,10.52631579,0,5.263157895,0,15.78947368,0,0,0,0,0,63.15789474,0,5.263157895,19
KL-P11,0,5,0,10,0,10,0,0,0,0,0,75,0,0,20
KL-P11,0,10,5,0,0,0,0,0,0,0,0,85,0,0,20
KL-P11,5,5,0,5,0,5,0,0,10,0,0,70,0,0,20
KL-P11,0,0,0,21.05263158,0,0,0,0,0,0,0,78.94736842,0,5.263157895,19
KL-P11,0,50,0,5,0,10,0,0,0,0,0,35,0,0,20
KL-P11,0,10,5,20,0,20,0,0,0,0,0,45,0,0,20
KL-P11,5,0,10,20,0,0,0,0,0,0,0,65,0,0,20
KL-P11,15,20,0,5,0,10,5,0,0,0,0,45,0,0,20
KL-P11,0,0,0,26.31578947,0,10.52631579,0,0,0,0,0,57.89473684,0,5.263157895,19
KL-P11,0,15.78947368,0,0,0,0,0,47.36842105,0,0,0,36.84210526,0,5.263157895,19
KL-P13,0,0,0,50,0,0,0,25,0,0,0,25,0,0,20
KL-P13,0,0,0,0,0,0,0,10,0,0,0,90,0,0,20
KL-P13,0,22.22222222,5.555555556,0,0,0,0,5.555555556,0,0,0,66.66666667,0,11.11111111,18
KL-P13,0,15.78947368,42.10526316,15.78947368,0,5.263157895,0,0,0,10.52631579,0,10.52631579,0,5.263157895,19
KL-P13,5.263157895,21.05263158,5.263157895,5.263157895,0,21.05263158,0,0,0,0,0,42.10526316,0,5.263157895,19
KL-P13,0,0,30,5,0,15,0,0,0,0,0,50,0,0,20
KL-P13,0,5.555555556,83.33333333,0,0,5.555555556,0,0,0,0,0,5.555555556,0,11.11111111,18
KL-P13,5,15,35,0,0,0,10,0,0,0,0,35,0,0,20
KL-P13,5,5,0,35,0,10,0,0,0,0,0,45,0,0,20
KL-P13,0,0,30,0,0,0,0,0,0,0,0,70,0,0,20
KL-P13,0,5.263157895,5.263157895,10.52631579,0,26.31578947,0,0,0,0,0,52.63157895,0,5.263157895,19
KL-P13,0,30,20,0,0,20,0,0,0,0,0,30,0,0,20
KL-P13,0,15,20,0,0,45,0,0,0,0,0,20,0,0,20
KL-P13,0,5,0,0,0,15,0,0,0,0,0,80,0,0,20
KL-P13,0,0,45,10,0,0,0,0,5,0,0,40,0,0,20
KL-P13,27.77777778,22.22222222,11.11111111,0,0,16.66666667,0,0,0,0,0,22.22222222,0,11.11111111,18
KL-P13,0,0,50,0,0,10,0,0,0,0,0,40,0,0,20
KL-P13,5,10,45,0,0,10,0,0,5,0,0,25,0,0,20
KL-P13,10,15,15,25,0,30,0,0,0,0,0,5,0,0,20
KL-P13,0,0,25,0,0,25,0,0,0,0,0,50,0,0,20
KL-P13,0,15,5,0,0,50,0,0,0,0,0,30,0,0,20
KL-P13,0,0,30,0,0,55,0,0,0,0,0,15,0,0,20
KL-P13,0,0,57.89473684,15.78947368,0,21.05263158,0,0,0,0,0,5.263157895,0,5.263157895,19
KL-P13,0,26.31578947,0,0,0,26.31578947,0,0,0,0,0,47.36842105,0,5.263157895,19
KL-P13,0,0,10,5,0,15,0,0,15,0,0,55,0,0,20
KL-P13,0,70,0,0,0,5,5,0,0,0,0,20,0,0,20
KL-P13,0,5,5,0,0,15,0,0,0,0,0,75,0,0,20
KL-P13,0,27.77777778,27.77777778,0,0,0,0,0,0,0,0,44.44444444,0,11.11111111,18
KL-P13,0,0,5,0,0,15,0,0,5,0,0,75,0,0,20
KL-P13,0,0,0,10,0,0,0,0,0,0,0,90,0,0,20
KL-P13,0,0,26.31578947,21.05263158,0,5.263157895,0,0,0,0,0,47.36842105,0,5.263157895,19
KL-P13,0,0,35,0,0,0,0,0,0,0,0,65,0,0,20
KL-P13,0,0,40,0,0,0,0,0,0,0,0,60,0,0,20
KL-P13,0,15,0,0,0,10,0,0,0,0,0,75,0,0,20
KL-P13,5,0,30,0,0,55,0,0,0,0,0,10,0,0,20
KL-P13,0,15,5,0,0,25,0,0,0,0,0,55,0,0,20
KL-P13,0,5,50,0,0,15,0,0,0,0,0,30,0,0,20
KL-P13,0,5.263157895,47.36842105,0,0,26.31578947,5.263157895,0,0,0,0,15.78947368,0,5.263157895,19
KL-P13,0,90,0,0,0,10,0,0,0,0,0,0,0,0,20
KL-P13,0,5.555555556,72.22222222,0,0,5.555555556,0,0,0,0,0,16.66666667,0,11.11111111,18
KL-P13,5,0,20,5,0,10,0,0,0,0,0,60,0,0,20
KL-P13,0,0,16.66666667,38.88888889,0,33.33333333,0,0,0,0,0,11.11111111,0,11.11111111,18
KL-P13,5.263157895,0,26.31578947,5.263157895,0,42.10526316,0,0,0,0,0,21.05263158,0,5.263157895,19
KL-P13,0,0,50,10,0,15,0,0,0,0,0,25,0,0,20
KL-P13,5,5,10,0,0,15,0,0,0,0,0,65,0,0,20
KL-P13,0,0,20,0,0,10,0,0,0,0,0,70,0,0,20
