id,SurveyNum,Avrage_PR,Trans_lengthm,Lionfish_size_TL,Habitat_type,Lionfish_visibility,Lionfish_behaviour,Adj_behaviour,TOD,Num_attempts,Captured_bin,Mins_elapsed,Hrs_elapsed,Adj_min,Gamma_min,Capturer_name,Proportion_caught,Adj_Prop,Prop_remaining,Cap_Dives,Cap_removals,Cap_exp,Cap_affl,Cap_exp_new,Cap_exp_2821,Date,Date2,Study_period,Observer,Site_ID,Proportion_surveyed,Region,Sub_region,Location,Type,Depth_ft,trans_area,Site_area_m2,Average,LF,i.Site_ID,i.trans_area,NumPerSurv,AvgTimeSurv,i.NumPerSurv,i.trans_area.1,TransDens,i.Site_area_m2,AvgLFSite,AvgTimeSite,i.Site_area_m2.1,SiteDens1000,SiteDens,AvgCoral,AvgGorg
41,163,1,60,11,Reef,EXP,hover,active,midday,1,1,0,0,0.083333333,0.083333333,Steve,1,0.99999,0,NA,NA,High,Dive Professional,High,High,6/4/2013,Summer 2013,3,Lindsay/Steve,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,10,1040,2080,47,1,KL-P30,1040,13,0.7368717946923077,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
42,163,1,27,15,Reef,EXP,hover,active,midday,1,1,0,0,0.083333333,0.083333333,Steve,1,0.99999,0,NA,NA,High,Dive Professional,High,High,6/4/2013,Summer 2013,3,Lindsay/Steve,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,10,1040,2080,47,1,KL-P30,1040,13,0.7368717946923077,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
43,163,1,38,20,Reef,EXP,hover,active,midday,1,1,0,0,0.083333333,0.083333333,Steve,1,0.99999,0,NA,NA,High,Dive Professional,High,High,6/4/2013,Summer 2013,3,Lindsay/Steve,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,10,1040,2080,47,1,KL-P30,1040,13,0.7368717946923077,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
44,163,1,NA,22,Sponge,EXP,hover,active,midday,1,1,0,0,0.083333333,0.083333333,Steve,1,0.99999,0,NA,NA,High,Dive Professional,High,High,6/4/2013,Summer 2013,3,Lindsay/Steve,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,10,1040,2080,47,1,KL-P30,1040,13,0.7368717946923077,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
46,163,1,38,22,Reef,EXP,hover,active,midday,1,1,1.002,0.0167,1,1,Steve,1,0.99999,0,NA,NA,High,Dive Professional,High,High,6/4/2013,Summer 2013,3,Lindsay/Steve,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,10,1040,2080,47,1,KL-P30,1040,13,0.7368717946923077,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
50,163,1,39,19,Reef,EXP,hover,active,midday,1,1,1.998,0.0333,1,1,Steve,1,0.99999,0,NA,NA,High,Dive Professional,High,High,6/4/2013,Summer 2013,3,Lindsay/Steve,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,10,1040,2080,47,1,KL-P30,1040,13,0.7368717946923077,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
45,163,1,38,17,Reef,EXP,hover,active,midday,1,1,1.002,0.0167,1.002,1.002,Steve,1,0.99999,0,NA,NA,High,Dive Professional,High,High,6/4/2013,Summer 2013,3,Lindsay/Steve,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,10,1040,2080,47,1,KL-P30,1040,13,0.7368717946923077,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
47,163,1,28,9,Reef,EXP,hover,active,midday,1,1,1.998,0.0333,1.998,1.998,Steve,1,0.99999,0,NA,NA,High,Dive Professional,High,High,6/4/2013,Summer 2013,3,Lindsay/Steve,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,10,1040,2080,47,1,KL-P30,1040,13,0.7368717946923077,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
49,163,1,NA,15,Sand,EXP,hover,active,midday,1,1,1.998,0.0333,1.998,1.998,Steve,1,0.99999,0,NA,NA,High,Dive Professional,High,High,6/4/2013,Summer 2013,3,Lindsay/Steve,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,10,1040,2080,47,1,KL-P30,1040,13,0.7368717946923077,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
48,163,1,18,12,Reef,EXP,hover,active,midday,4,1,1.998,0.0333,1.998,1.998,Steve,1,0.99999,0,NA,NA,High,Dive Professional,High,High,6/4/2013,Summer 2013,3,Lindsay/Steve,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,10,1040,2080,47,1,KL-P30,1040,13,0.7368717946923077,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
51,164,1,13,20,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Alex,1,0.99999,0,100,50,Low,Intern,Low,Low,6/4/2013,Summer 2013,3,Alex/Catie,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,8,1040,2080,47,1,KL-P30,1040,6,0.8488888888333334,6,1040,0.0057692307692307696,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
52,164,1,27,10,Reef,EXP,hover,active,midday,1,1,1.002,0.0167,1.002,1.002,Alex,1,0.99999,0,100,50,Low,Intern,Low,Low,6/4/2013,Summer 2013,3,Alex/Catie,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,8,1040,2080,47,1,KL-P30,1040,6,0.8488888888333334,6,1040,0.0057692307692307696,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
54,164,1,15.5,22,Reef,EXP,hover,active,midday,1,1,1.002,0.0167,1.002,1.002,Alex,1,0.99999,0,100,50,Low,Intern,Low,Low,6/4/2013,Summer 2013,3,Alex/Catie,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,8,1040,2080,47,1,KL-P30,1040,6,0.8488888888333334,6,1040,0.0057692307692307696,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
55,164,1,13,23,Reef,SH,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Alex,1,0.99999,0,100,50,Low,Intern,Low,Low,6/4/2013,Summer 2013,3,Alex/Catie,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,8,1040,2080,47,1,KL-P30,1040,6,0.8488888888333334,6,1040,0.0057692307692307696,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
53,164,1,28,18,Reef,EXP,hunt,active,midday,2,1,1.002,0.0167,1.002,1.002,Alex,1,0.99999,0,100,50,Low,Intern,Low,Low,6/4/2013,Summer 2013,3,Alex/Catie,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,8,1040,2080,47,1,KL-P30,1040,6,0.8488888888333334,6,1040,0.0057692307692307696,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
56,164,1,43,23,Sponge,EXP,hunt,active,midday,2,1,1.002,0.0167,1.002,1.002,Alex,1,0.99999,0,100,50,Low,Intern,Low,Low,6/4/2013,Summer 2013,3,Alex/Catie,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,8,1040,2080,47,1,KL-P30,1040,6,0.8488888888333334,6,1040,0.0057692307692307696,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
81,207,0.677419355,8,14,Reef,SH,rest,rest,midday,0,0,8.502,0.1417,8.502,8.502,Steve Schalk,0.5,0.5,0.5,NA,NA,High,NRM&CS,High,High,8/5/2013,Summer 2013,4,Steve/Alex,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,13,1040,2080,47,1,KL-P30,1040,8,4.94925,8,1040,0.007692307692307693,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
82,207,0.677419355,8,15,Reef,SH,rest,rest,midday,0,0,8.502,0.1417,8.502,8.502,Steve Schalk,0.5,0.5,0.5,NA,NA,High,NRM&CS,High,High,8/5/2013,Summer 2013,4,Steve/Alex,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,13,1040,2080,47,1,KL-P30,1040,8,4.94925,8,1040,0.007692307692307693,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
83,207,0.677419355,8,20,Reef,SH,rest,rest,midday,1,0,8.502,0.1417,8.502,8.502,Steve Schalk,0.5,0.5,0.5,NA,NA,High,NRM&CS,High,High,8/5/2013,Summer 2013,4,Steve/Alex,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,13,1040,2080,47,1,KL-P30,1040,8,4.94925,8,1040,0.007692307692307693,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
79,207,0.677419355,51,13,Reef,SH,rest,rest,midday,4,0,4.002,0.0667,4.002,4.002,Steve Schalk,0.5,0.5,0.5,NA,NA,High,NRM&CS,High,High,8/5/2013,Summer 2013,4,Steve/Alex,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,13,1040,2080,47,1,KL-P30,1040,8,4.94925,8,1040,0.007692307692307693,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
76,207,0.677419355,8,25,Reef,SH,rest,rest,midday,1,1,1.752,0.0292,1.752,1.752,Steve Schalk,0.5,0.5,0.5,NA,NA,High,NRM&CS,High,High,8/5/2013,Summer 2013,4,Steve/Alex,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,13,1040,2080,47,1,KL-P30,1040,8,4.94925,8,1040,0.007692307692307693,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
77,207,0.677419355,8,8,Reef,EXP,rest,rest,midday,1,1,1.914,0.0319,1.914,1.914,Steve Schalk,0.5,0.5,0.5,NA,NA,High,NRM&CS,High,High,8/5/2013,Summer 2013,4,Steve/Alex,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,13,1040,2080,47,1,KL-P30,1040,8,4.94925,8,1040,0.007692307692307693,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
80,207,0.677419355,24,24,Reef,SH,rest,rest,midday,1,1,6,0.1,6,6,Steve Schalk,0.5,0.5,0.5,NA,NA,High,NRM&CS,High,High,8/5/2013,Summer 2013,4,Steve/Alex,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,13,1040,2080,47,1,KL-P30,1040,8,4.94925,8,1040,0.007692307692307693,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
78,207,0.677419355,8,4,Reef,EXP,rest,rest,midday,2,1,2.334,0.0389,0.42,0.42,Steve Schalk,0.5,0.5,0.5,NA,NA,High,NRM&CS,High,High,8/5/2013,Summer 2013,4,Steve/Alex,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,13,1040,2080,47,1,KL-P30,1040,8,4.94925,8,1040,0.007692307692307693,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
96,208,0.677419355,15,7,Reef,SH,hover,active,midday,1,0,7.164,0.1194,1.5,1.5,Steve Schalk,0.769230769,0.769230769,0.230769231,NA,NA,High,NRM&CS,High,High,8/5/2013,Summer 2013,4,Steve/Alex,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,13,1040,2080,47,1,KL-P30,1040,13,1.871076923076923,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
91,208,0.677419355,10,8,Reef,SH,rest,rest,midday,1,0,2.832,0.0472,2.166,2.166,Steve Schalk,0.769230769,0.769230769,0.230769231,NA,NA,High,NRM&CS,High,High,8/5/2013,Summer 2013,4,Steve/Alex,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,13,1040,2080,47,1,KL-P30,1040,13,1.871076923076923,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
94,208,0.677419355,60,12,Reef,SH,rest,rest,midday,2,0,5.334,0.0889,4.452,4.452,Steve Schalk,0.769230769,0.769230769,0.230769231,NA,NA,High,NRM&CS,High,High,8/5/2013,Summer 2013,4,Steve/Alex,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,13,1040,2080,47,1,KL-P30,1040,13,1.871076923076923,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
84,208,0.677419355,78,12,Reef,SH,rest,rest,midday,1,1,0.498,0.0083,0.498,0.498,Steve Schalk,0.769230769,0.769230769,0.230769231,NA,NA,High,NRM&CS,High,High,8/5/2013,Summer 2013,4,Steve/Alex,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,13,1040,2080,47,1,KL-P30,1040,13,1.871076923076923,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
85,208,0.677419355,37,23,Reef,SH,rest,rest,midday,1,1,0.582,0.0097,0.582,0.582,Steve Schalk,0.769230769,0.769230769,0.230769231,NA,NA,High,NRM&CS,High,High,8/5/2013,Summer 2013,4,Steve/Alex,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,13,1040,2080,47,1,KL-P30,1040,13,1.871076923076923,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
86,208,0.677419355,10,11,Reef,SH,rest,rest,midday,1,1,0.666,0.0111,0.666,0.666,Steve Schalk,0.769230769,0.769230769,0.230769231,NA,NA,High,NRM&CS,High,High,8/5/2013,Summer 2013,4,Steve/Alex,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,13,1040,2080,47,1,KL-P30,1040,13,1.871076923076923,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
87,208,0.677419355,58,16,Reef,SH,rest,rest,midday,1,1,0.666,0.0111,0.666,0.666,Steve Schalk,0.769230769,0.769230769,0.230769231,NA,NA,High,NRM&CS,High,High,8/5/2013,Summer 2013,4,Steve/Alex,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,13,1040,2080,47,1,KL-P30,1040,13,1.871076923076923,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
88,208,0.677419355,60,16,Reef,SH,rest,rest,midday,1,1,0.882,0.0147,0.882,0.882,Steve Schalk,0.769230769,0.769230769,0.230769231,NA,NA,High,NRM&CS,High,High,8/5/2013,Summer 2013,4,Steve/Alex,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,13,1040,2080,47,1,KL-P30,1040,13,1.871076923076923,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
89,208,0.677419355,37,13,Reef,EXP,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Steve Schalk,0.769230769,0.769230769,0.230769231,NA,NA,High,NRM&CS,High,High,8/5/2013,Summer 2013,4,Steve/Alex,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,13,1040,2080,47,1,KL-P30,1040,13,1.871076923076923,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
93,208,0.677419355,15,15,Reef,SH,hover,active,midday,1,1,3.498,0.0583,1.332,1.332,Steve Schalk,0.769230769,0.769230769,0.230769231,NA,NA,High,NRM&CS,High,High,8/5/2013,Summer 2013,4,Steve/Alex,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,13,1040,2080,47,1,KL-P30,1040,13,1.871076923076923,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
90,208,0.677419355,15,17,Reef,SH,hover,active,midday,1,1,2.166,0.0361,2.166,2.166,Steve Schalk,0.769230769,0.769230769,0.230769231,NA,NA,High,NRM&CS,High,High,8/5/2013,Summer 2013,4,Steve/Alex,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,13,1040,2080,47,1,KL-P30,1040,13,1.871076923076923,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
92,208,0.677419355,58,18,Reef,SH,rest,rest,midday,2,1,3.414,0.0569,2.748,2.748,Steve Schalk,0.769230769,0.769230769,0.230769231,NA,NA,High,NRM&CS,High,High,8/5/2013,Summer 2013,4,Steve/Alex,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,13,1040,2080,47,1,KL-P30,1040,13,1.871076923076923,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
95,208,0.677419355,15,16,Reef,SH,hover,active,midday,3,1,5.664,0.0944,5.664,5.664,Steve Schalk,0.769230769,0.769230769,0.230769231,NA,NA,High,NRM&CS,High,High,8/5/2013,Summer 2013,4,Steve/Alex,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,13,1040,2080,47,1,KL-P30,1040,13,1.871076923076923,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
121,294,0.931034483,42,11,Reef,EXP,hover,active,midday,1,1,0,0,0.083333333,0.083333333,Allison,1,0.99999,0,1200,224,High,Volunteer,High,High,10/8/2013,Fall 2013,5,Allison,KL-P30,0.33,Florida,FKNMS,Key Largo,patch,12,1040,2080,47,1,KL-P30,1040,2,0.5426666665,2,1040,0.0019230769230769232,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
122,294,0.931034483,37,12,Reef,EXP,hover,active,midday,1,1,1.002,0.0167,1.002,1.002,Allison,1,0.99999,0,1200,224,High,Volunteer,High,High,10/8/2013,Fall 2013,5,Allison,KL-P30,0.33,Florida,FKNMS,Key Largo,patch,12,1040,2080,47,1,KL-P30,1040,2,0.5426666665,2,1040,0.0019230769230769232,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
123,296,0.931034483,12,13,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Allison,1,0.99999,0,1200,224,High,Volunteer,High,High,10/8/2013,Fall 2013,5,Allison,KL-P30,0.33,Florida,FKNMS,Key Largo,patch,12,1040,2080,47,1,KL-P30,1040,4,1.56249999975,4,1040,0.0038461538461538464,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
125,296,0.931034483,12,10,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Allison,1,0.99999,0,1200,224,High,Volunteer,High,High,10/8/2013,Fall 2013,5,Allison,KL-P30,0.33,Florida,FKNMS,Key Largo,patch,12,1040,2080,47,1,KL-P30,1040,4,1.56249999975,4,1040,0.0038461538461538464,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
126,296,0.931034483,12,15,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Allison,1,0.99999,0,1200,224,High,Volunteer,High,High,10/8/2013,Fall 2013,5,Allison,KL-P30,0.33,Florida,FKNMS,Key Largo,patch,12,1040,2080,47,1,KL-P30,1040,4,1.56249999975,4,1040,0.0038461538461538464,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
124,296,0.897435897,16,10,Reef,SH,rest,rest,midday,4,1,6,0.1,6,6,Allison,1,0.99999,0,1200,224,High,Volunteer,High,High,10/8/2013,Fall 2013,5,Allison,KL-P30,0.33,Florida,FKNMS,Key Largo,patch,12,1040,2080,47,1,KL-P30,1040,4,1.56249999975,4,1040,0.0038461538461538464,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
129,297,0.555555556,56,15,Reef,SH,rest,rest,midday,0,0,NA,NA,0,1e-8,Zoe.Liz,0.666666667,0.666666667,0.333333333,32,0,Low,Intern,None,Low,11/11/2013,Fall 2013,6,Zoe,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,14,1040,2080,47,1,KL-P30,1040,3,2.332,3,1040,0.0028846153846153848,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
127,297,0.931034483,78,10,Sand,EXP,hover,active,midday,1,1,1.998,0.0333,1.998,1.998,Zoe.Liz,0.666666667,0.666666667,0.333333333,32,0,Low,Intern,None,Low,11/11/2013,Fall 2013,6,Zoe,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,14,1040,2080,47,1,KL-P30,1040,3,2.332,3,1040,0.0028846153846153848,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
128,297,0.555555556,56,15,Reef,EXP,swim,active,midday,1,1,4.998,0.0833,4.998,4.998,Zoe.Liz,0.666666667,0.666666667,0.333333333,32,0,Low,Intern,None,Low,11/11/2013,Fall 2013,6,Zoe,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,14,1040,2080,47,1,KL-P30,1040,3,2.332,3,1040,0.0028846153846153848,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
131,298,0.555555556,62,15,Reef,SH,rest,rest,midday,NA,0,3,0.05,3,3,Lad,0.5,0.5,0.5,10000,1000,High,NRM&CS,High,High,11/11/2013,Fall 2013,6,Catie and Lad,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,14.5,1040,2080,47,1,KL-P30,1040,4,2.7495,4,1040,0.0038461538461538464,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
132,298,0.555555556,62,15,Reef,SH,rest,rest,midday,NA,0,3,0.05,3,3,Lad,0.5,0.5,0.5,10000,1000,High,NRM&CS,High,High,11/11/2013,Fall 2013,6,Catie and Lad,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,14.5,1040,2080,47,1,KL-P30,1040,4,2.7495,4,1040,0.0038461538461538464,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
130,298,0.555555556,7,16,Sand,EXP,rest,rest,midday,1,1,1.998,0.0333,1.998,1.998,Lad,0.5,0.5,0.5,10000,1000,High,NRM&CS,High,High,11/11/2013,Fall 2013,6,Catie and Lad,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,14.5,1040,2080,47,1,KL-P30,1040,4,2.7495,4,1040,0.0038461538461538464,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
133,298,0.555555556,62,34,Reef,SH,rest,rest,midday,11,1,3,0.05,3,3,Lad,0.5,0.5,0.5,10000,1000,High,NRM&CS,High,High,11/11/2013,Fall 2013,6,Catie and Lad,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,14.5,1040,2080,47,1,KL-P30,1040,4,2.7495,4,1040,0.0038461538461538464,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
146,364,0.8,5,28,Reef,SH,rest,rest,midday,0,0,0,0,0,1e-8,Liz,0.5,0.5,0.5,400,200,High,NRM&CS,High,High,2/10/2014,Winter 2014,7,Liz and Jess,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,15,1040,2080,47,1,KL-P30,1040,4,3,4,1040,0.0038461538461538464,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
147,364,0.8,5,30,Reef,SH,rest,rest,midday,0,0,0,0,0,1e-8,Liz,0.5,0.5,0.5,400,200,High,NRM&CS,High,High,2/10/2014,Winter 2014,7,Liz and Jess,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,15,1040,2080,47,1,KL-P30,1040,4,3,4,1040,0.0038461538461538464,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
145,364,0.8,5,27,Reef,SH,rest,rest,midday,1,1,12,0.2,3,3,Liz,0.5,0.5,0.5,400,200,High,NRM&CS,High,High,2/10/2014,Winter 2014,7,Liz and Jess,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,15,1040,2080,47,1,KL-P30,1040,4,3,4,1040,0.0038461538461538464,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
144,364,0.8,5,25,Reef,SH,rest,rest,midday,2,1,9,0.15,9,9,Liz,0.5,0.5,0.5,400,200,High,NRM&CS,High,High,2/10/2014,Winter 2014,7,Liz and Jess,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,15,1040,2080,47,1,KL-P30,1040,4,3,4,1040,0.0038461538461538464,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
157,395,0.529411765,15,12,Reef,EXP,rest,rest,midday,0,0,0,0,0,1e-8,Liz,0,0.001,1,400,200,High,NRM&CS,High,High,3/13/2014,Spring 2014,8,Liz and Jess,KL-P30,0.33,Florida,FKNMS,Key Largo,patch,13,1040,2080,47,1,KL-P30,1040,4,2.5005,4,1040,0.0038461538461538464,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
154,395,0.529411765,54,19,Reef,SH,rest,rest,midday,1,0,1.002,0.0167,1.002,1.002,Liz,0,0.001,1,400,200,High,NRM&CS,High,High,3/13/2014,Spring 2014,8,Liz and Jess,KL-P30,0.33,Florida,FKNMS,Key Largo,patch,13,1040,2080,47,1,KL-P30,1040,4,2.5005,4,1040,0.0038461538461538464,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
155,395,0.529411765,15,23,Reef,SH,rest,rest,midday,1,0,3,0.05,3,3,Liz,0,0.001,1,400,200,High,NRM&CS,High,High,3/13/2014,Spring 2014,8,Liz and Jess,KL-P30,0.33,Florida,FKNMS,Key Largo,patch,13,1040,2080,47,1,KL-P30,1040,4,2.5005,4,1040,0.0038461538461538464,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
